,RNO,Name,Gender,course,Marks,fees
657,2586,Student2586,M,MBA,3,1.5
658,2595,Student2595,F,MBA,35,1.5
659,2599,Student2599,F,MBA,91,1.5
660,2601,Student2601,F,MBA,52,1.5
661,2606,Student2606,F,MBA,31,1.5
662,2609,Student2609,M,MBA,96,1.5
663,2620,Student2620,F,MBA,27,1.5
664,2621,Student2621,M,MBA,31,1.5
665,2627,Student2627,F,MBA,37,1.5
666,2641,Student2641,M,MBA,83,1.5
667,2646,Student2646,M,MBA,35,1.5
668,2648,Student2648,M,MBA,53,1.5
669,2650,Student2650,F,MBA,40,1.5
670,2654,Student2654,M,MBA,27,1.5
671,2656,Student2656,F,MBA,4,1.5
672,2660,Student2660,F,MBA,4,1.5
673,2661,Student2661,M,MBA,24,1.5
674,2682,Student2682,F,MBA,32,1.5
675,2693,Student2693,M,MBA,11,1.5
676,2699,Student2699,M,MBA,13,1.5
677,2702,Student2702,F,MBA,39,1.5
678,2720,Student2720,M,MBA,8,1.5
679,2722,Student2722,M,MBA,27,1.5
680,2723,Student2723,F,MBA,43,1.5
681,2725,Student2725,M,MBA,28,1.5
682,2728,Student2728,M,MBA,69,1.5
683,2734,Student2734,F,MBA,85,1.5
684,2737,Student2737,F,MBA,60,1.5
685,2743,Student2743,M,MBA,72,1.5
686,2745,Student2745,M,MBA,79,1.5
687,2749,Student2749,M,MBA,88,1.5
688,2750,Student2750,M,MBA,48,1.5
689,2752,Student2752,F,MBA,69,1.5
690,2753,Student2753,F,MBA,96,1.5
691,2755,Student2755,F,MBA,12,1.5
692,2761,Student2761,F,MBA,27,1.5
693,2764,Student2764,F,MBA,18,1.5
694,2766,Student2766,M,MBA,63,1.5
695,2784,Student2784,F,MBA,29,1.5
696,2786,Student2786,F,MBA,49,1.5
697,2787,Student2787,M,MBA,0,1.5
698,2790,Student2790,M,MBA,82,1.5
699,2792,Student2792,F,MBA,92,1.5
700,2798,Student2798,M,MBA,44,1.5
701,2801,Student2801,M,MBA,61,1.5
702,2803,Student2803,M,MBA,86,1.5
703,2815,Student2815,F,MBA,31,1.5
704,2822,Student2822,M,MBA,0,1.5
705,2823,Student2823,M,MBA,15,1.5
706,2827,Student2827,F,MBA,73,1.5
707,2846,Student2846,M,MBA,5,1.5
708,2849,Student2849,M,MBA,72,1.5
709,2851,Student2851,F,MBA,2,1.5
710,2858,Student2858,F,MBA,89,1.5
711,2862,Student2862,F,MBA,64,1.5
712,2869,Student2869,F,MBA,47,1.5
713,2874,Student2874,M,MBA,42,1.5
714,2876,Student2876,M,MBA,24,1.5
715,2879,Student2879,M,MBA,76,1.5
716,2880,Student2880,F,MBA,92,1.5
717,2886,Student2886,M,MBA,58,1.5
718,2888,Student2888,F,MBA,70,1.5
719,2890,Student2890,F,MBA,19,1.5
720,2901,Student2901,F,MBA,58,1.5
721,2902,Student2902,M,MBA,61,1.5
722,2904,Student2904,F,MBA,76,1.5
723,2909,Student2909,F,MBA,0,1.5
724,2910,Student2910,F,MBA,21,1.5
725,2913,Student2913,M,MBA,76,1.5
726,2918,Student2918,F,MBA,94,1.5
727,2935,Student2935,M,MBA,12,1.5
728,2936,Student2936,M,MBA,77,1.5
729,2937,Student2937,M,MBA,25,1.5
730,2941,Student2941,M,MBA,88,1.5
731,2942,Student2942,F,MBA,71,1.5
732,2954,Student2954,M,MBA,29,1.5
733,2955,Student2955,F,MBA,100,1.5
734,2961,Student2961,F,MBA,8,1.5
735,2962,Student2962,M,MBA,7,1.5
736,2968,Student2968,F,MBA,76,1.5
737,2970,Student2970,M,MBA,91,1.5
738,2971,Student2971,F,MBA,97,1.5
739,2973,Student2973,M,MBA,71,1.5
740,2974,Student2974,M,MBA,33,1.5
741,2977,Student2977,F,MBA,73,1.5
742,2979,Student2979,M,MBA,2,1.5
743,2982,Student2982,F,MBA,20,1.5
744,2983,Student2983,F,MBA,34,1.5
745,2988,Student2988,M,MBA,67,1.5
746,2990,Student2990,M,MBA,51,1.5
747,2993,Student2993,F,MBA,64,1.5
748,3003,Student3003,F,MBA,98,1.5
749,3012,Student3012,F,MBA,57,1.5
750,3014,Student3014,F,MBA,30,1.5
751,3015,Student3015,F,MBA,84,1.5
752,3022,Student3022,M,MBA,4,1.5
753,3027,Student3027,M,MBA,39,1.5
754,3030,Student3030,M,MBA,58,1.5
755,3032,Student3032,M,MBA,12,1.5
756,3037,Student3037,F,MBA,9,1.5
757,3040,Student3040,F,MBA,30,1.5
758,3043,Student3043,M,MBA,79,1.5
759,3048,Student3048,F,MBA,59,1.5
760,3050,Student3050,F,MBA,28,1.5
761,3051,Student3051,F,MBA,47,1.5
762,3053,Student3053,M,MBA,80,1.5
763,3055,Student3055,M,MBA,33,1.5
764,3056,Student3056,F,MBA,54,1.5
765,3060,Student3060,M,MBA,6,1.5
766,3068,Student3068,M,MBA,67,1.5
767,3070,Student3070,F,MBA,49,1.5
768,3080,Student3080,M,MBA,70,1.5
769,3081,Student3081,F,MBA,14,1.5
770,3087,Student3087,M,MBA,25,1.5
771,3095,Student3095,F,MBA,68,1.5
772,3096,Student3096,F,MBA,50,1.5
773,3107,Student3107,F,MBA,32,1.5
774,3113,Student3113,F,MBA,71,1.5
775,3115,Student3115,F,MBA,40,1.5
776,3121,Student3121,M,MBA,46,1.5
777,3127,Student3127,F,MBA,57,1.5
778,3129,Student3129,F,MBA,47,1.5
779,3133,Student3133,M,MBA,86,1.5
780,3134,Student3134,M,MBA,11,1.5
781,3137,Student3137,F,MBA,100,1.5
782,3139,Student3139,M,MBA,3,1.5
783,3140,Student3140,M,MBA,54,1.5
784,3141,Student3141,F,MBA,46,1.5
785,3145,Student3145,M,MBA,100,1.5
786,3147,Student3147,M,MBA,47,1.5
787,3150,Student3150,M,MBA,42,1.5
788,3160,Student3160,F,MBA,1,1.5
789,3161,Student3161,F,MBA,24,1.5
790,3163,Student3163,M,MBA,54,1.5
791,3165,Student3165,M,MBA,52,1.5
792,3168,Student3168,F,MBA,52,1.5
793,3171,Student3171,M,MBA,67,1.5
794,3176,Student3176,F,MBA,56,1.5
795,3181,Student3181,M,MBA,31,1.5
796,3190,Student3190,F,MBA,4,1.5
797,3199,Student3199,F,MBA,26,1.5
798,3202,Student3202,F,MBA,98,1.5
799,3212,Student3212,F,MBA,75,1.5
800,3214,Student3214,M,MBA,79,1.5
801,3217,Student3217,M,MBA,50,1.5
802,3219,Student3219,F,MBA,64,1.5
803,3238,Student3238,M,MBA,54,1.5
804,3243,Student3243,M,MBA,15,1.5
805,3249,Student3249,F,MBA,13,1.5
806,3256,Student3256,M,MBA,91,1.5
807,3259,Student3259,M,MBA,90,1.5
808,3263,Student3263,M,MBA,36,1.5
809,3276,Student3276,M,MBA,32,1.5
810,3279,Student3279,M,MBA,13,1.5
811,3281,Student3281,F,MBA,90,1.5
812,3286,Student3286,F,MBA,33,1.5
813,3288,Student3288,M,MBA,94,1.5
814,3294,Student3294,M,MBA,78,1.5
815,3296,Student3296,F,MBA,12,1.5
816,3305,Student3305,F,MBA,9,1.5
817,3309,Student3309,M,MBA,63,1.5
818,3311,Student3311,F,MBA,98,1.5
819,3316,Student3316,M,MBA,38,1.5
820,3319,Student3319,M,MBA,23,1.5
821,3322,Student3322,F,MBA,32,1.5
822,3329,Student3329,F,MBA,100,1.5
823,3331,Student3331,F,MBA,95,1.5
824,3332,Student3332,M,MBA,76,1.5
825,3333,Student3333,M,MBA,67,1.5
826,3337,Student3337,F,MBA,47,1.5
827,3341,Student3341,M,MBA,86,1.5
828,3346,Student3346,F,MBA,41,1.5
829,3353,Student3353,F,MBA,88,1.5
830,3355,Student3355,F,MBA,80,1.5
831,3360,Student3360,M,MBA,55,1.5
832,3370,Student3370,F,MBA,54,1.5
833,3371,Student3371,M,MBA,3,1.5
834,3380,Student3380,F,MBA,4,1.5
835,3381,Student3381,M,MBA,5,1.5
836,3383,Student3383,M,MBA,41,1.5
837,3395,Student3395,F,MBA,49,1.5
838,3397,Student3397,M,MBA,62,1.5
839,3402,Student3402,F,MBA,44,1.5
840,3404,Student3404,M,MBA,55,1.5
841,3412,Student3412,F,MBA,64,1.5
842,3414,Student3414,F,MBA,99,1.5
843,3416,Student3416,F,MBA,9,1.5
844,3421,Student3421,M,MBA,8,1.5
845,3425,Student3425,M,MBA,73,1.5
846,3427,Student3427,F,MBA,88,1.5
847,3430,Student3430,M,MBA,23,1.5
848,3436,Student3436,F,MBA,87,1.5
849,3439,Student3439,M,MBA,5,1.5
850,3440,Student3440,M,MBA,58,1.5
851,3442,Student3442,M,MBA,53,1.5
852,3444,Student3444,M,MBA,84,1.5
853,3445,Student3445,F,MBA,58,1.5
854,3446,Student3446,M,MBA,85,1.5
855,3448,Student3448,M,MBA,8,1.5
856,3449,Student3449,M,MBA,54,1.5
857,3451,Student3451,M,MBA,48,1.5
858,3457,Student3457,M,MBA,78,1.5
859,3459,Student3459,M,MBA,91,1.5
860,3460,Student3460,F,MBA,10,1.5
861,3462,Student3462,M,MBA,100,1.5
862,3467,Student3467,M,MBA,17,1.5
863,3471,Student3471,M,MBA,1,1.5
864,3472,Student3472,M,MBA,38,1.5
865,3476,Student3476,F,MBA,33,1.5
866,3481,Student3481,M,MBA,75,1.5
867,3484,Student3484,M,MBA,26,1.5
868,3493,Student3493,M,MBA,77,1.5
869,3500,Student3500,M,MBA,5,1.5
870,3501,Student3501,F,MBA,68,1.5
871,3502,Student3502,F,MBA,61,1.5
872,3503,Student3503,F,MBA,100,1.5
873,3507,Student3507,F,MBA,8,1.5
874,3509,Student3509,F,MBA,86,1.5
875,3516,Student3516,M,MBA,58,1.5
876,3518,Student3518,M,MBA,27,1.5
877,3519,Student3519,F,MBA,87,1.5
878,3528,Student3528,F,MBA,58,1.5
879,3530,Student3530,M,MBA,74,1.5
880,3532,Student3532,M,MBA,4,1.5
881,3537,Student3537,F,MBA,69,1.5
882,3540,Student3540,M,MBA,9,1.5
883,3542,Student3542,M,MBA,26,1.5
884,3552,Student3552,F,MBA,48,1.5
885,3557,Student3557,F,MBA,75,1.5
886,3558,Student3558,M,MBA,28,1.5
887,3560,Student3560,F,MBA,20,1.5
888,3577,Student3577,F,MBA,39,1.5
889,3579,Student3579,M,MBA,94,1.5
890,3580,Student3580,F,MBA,78,1.5
891,3585,Student3585,M,MBA,68,1.5
892,3593,Student3593,F,MBA,40,1.5
893,3599,Student3599,F,MBA,23,1.5
894,3600,Student3600,F,MBA,78,1.5
895,3612,Student3612,F,MBA,32,1.5
896,3613,Student3613,M,MBA,58,1.5
897,3614,Student3614,F,MBA,49,1.5
898,3615,Student3615,F,MBA,87,1.5
899,3616,Student3616,M,MBA,34,1.5
900,3619,Student3619,M,MBA,68,1.5
901,3622,Student3622,F,MBA,4,1.5
902,3623,Student3623,F,MBA,24,1.5
903,3629,Student3629,F,MBA,74,1.5
904,3630,Student3630,F,MBA,51,1.5
905,3636,Student3636,F,MBA,100,1.5
906,3638,Student3638,M,MBA,63,1.5
907,3641,Student3641,M,MBA,2,1.5
908,3646,Student3646,M,MBA,49,1.5
909,3648,Student3648,F,MBA,14,1.5
910,3657,Student3657,F,MBA,70,1.5
911,3658,Student3658,F,MBA,42,1.5
912,3661,Student3661,M,MBA,85,1.5
913,3663,Student3663,F,MBA,51,1.5
914,3666,Student3666,M,MBA,54,1.5
915,3668,Student3668,F,MBA,4,1.5
916,3671,Student3671,M,MBA,64,1.5
917,3673,Student3673,F,MBA,73,1.5
918,3675,Student3675,M,MBA,76,1.5
919,3677,Student3677,M,MBA,49,1.5
920,3682,Student3682,F,MBA,84,1.5
921,3687,Student3687,M,MBA,3,1.5
922,3688,Student3688,F,MBA,65,1.5
923,3689,Student3689,F,MBA,68,1.5
924,3691,Student3691,M,MBA,94,1.5
925,3694,Student3694,F,MBA,30,1.5
926,3697,Student3697,F,MBA,91,1.5
927,3701,Student3701,F,MBA,40,1.5
928,3707,Student3707,F,MBA,12,1.5
929,3708,Student3708,M,MBA,34,1.5
930,3710,Student3710,M,MBA,74,1.5
931,3714,Student3714,M,MBA,3,1.5
932,3717,Student3717,M,MBA,84,1.5
933,3724,Student3724,F,MBA,100,1.5
934,3726,Student3726,F,MBA,77,1.5
935,3733,Student3733,M,MBA,30,1.5
936,3735,Student3735,F,MBA,43,1.5
937,3741,Student3741,M,MBA,57,1.5
938,3742,Student3742,F,MBA,59,1.5
939,3745,Student3745,M,MBA,80,1.5
940,3746,Student3746,M,MBA,17,1.5
941,3753,Student3753,M,MBA,100,1.5
942,3757,Student3757,M,MBA,53,1.5
943,3758,Student3758,F,MBA,55,1.5
944,3759,Student3759,M,MBA,65,1.5
945,3760,Student3760,M,MBA,5,1.5
946,3765,Student3765,F,MBA,25,1.5
947,3766,Student3766,M,MBA,25,1.5
948,3774,Student3774,F,MBA,3,1.5
949,3776,Student3776,M,MBA,37,1.5
950,3777,Student3777,F,MBA,42,1.5
951,3779,Student3779,F,MBA,70,1.5
952,3786,Student3786,F,MBA,29,1.5
953,3789,Student3789,F,MBA,97,1.5
954,3798,Student3798,M,MBA,92,1.5
955,3801,Student3801,F,MBA,18,1.5
956,3803,Student3803,F,MBA,55,1.5
957,3805,Student3805,F,MBA,54,1.5
958,3809,Student3809,F,MBA,96,1.5
959,3816,Student3816,F,MBA,74,1.5
960,3818,Student3818,M,MBA,29,1.5
961,3823,Student3823,M,MBA,48,1.5
962,3834,Student3834,F,MBA,83,1.5
963,3839,Student3839,F,MBA,77,1.5
964,3840,Student3840,F,MBA,13,1.5
965,3842,Student3842,F,MBA,76,1.5
966,3843,Student3843,M,MBA,40,1.5
967,3846,Student3846,F,MBA,22,1.5
968,3847,Student3847,F,MBA,6,1.5
969,3848,Student3848,F,MBA,15,1.5
970,3853,Student3853,F,MBA,39,1.5
971,3857,Student3857,M,MBA,0,1.5
972,3858,Student3858,M,MBA,35,1.5
973,3867,Student3867,M,MBA,98,1.5
974,3871,Student3871,M,MBA,47,1.5
975,3876,Student3876,F,MBA,82,1.5
976,3884,Student3884,F,MBA,41,1.5
977,3889,Student3889,M,MBA,14,1.5
978,3893,Student3893,F,MBA,48,1.5
979,3903,Student3903,M,MBA,24,1.5
980,3908,Student3908,M,MBA,83,1.5
981,3911,Student3911,M,MBA,2,1.5
982,3914,Student3914,F,MBA,32,1.5
983,3918,Student3918,M,MBA,14,1.5
984,3923,Student3923,F,MBA,1,1.5
985,3924,Student3924,M,MBA,90,1.5
986,3933,Student3933,M,MBA,0,1.5
987,3935,Student3935,M,MBA,85,1.5
988,3942,Student3942,F,MBA,39,1.5
989,3945,Student3945,M,MBA,0,1.5
990,3947,Student3947,F,MBA,89,1.5
991,3948,Student3948,M,MBA,71,1.5
992,3953,Student3953,M,MBA,32,1.5
993,3955,Student3955,M,MBA,21,1.5
994,3956,Student3956,M,MBA,25,1.5
995,3959,Student3959,F,MBA,25,1.5
996,3964,Student3964,F,MBA,18,1.5
997,3965,Student3965,M,MBA,49,1.5
998,3968,Student3968,M,MBA,17,1.5
999,3971,Student3971,M,MBA,74,1.5
1000,3978,Student3978,F,MBA,87,1.5
1001,3979,Student3979,M,MBA,2,1.5
1002,3982,Student3982,F,MBA,38,1.5
1003,3988,Student3988,M,MBA,8,1.5
1004,3989,Student3989,M,MBA,44,1.5
1005,3992,Student3992,F,MBA,12,1.5
1006,3998,Student3998,F,MBA,66,1.5
1007,3999,Student3999,M,MBA,37,1.5
1008,4002,Student4002,M,MBA,2,1.5
1009,4005,Student4005,F,MBA,49,1.5
1010,4007,Student4007,F,MBA,38,1.5
1011,4012,Student4012,M,MBA,0,1.5
1012,4013,Student4013,F,MBA,92,1.5
1013,4014,Student4014,M,MBA,53,1.5
1014,4015,Student4015,F,MBA,70,1.5
1015,4017,Student4017,M,MBA,47,1.5
1016,4024,Student4024,M,MBA,20,1.5
1017,4025,Student4025,M,MBA,80,1.5
1018,4035,Student4035,F,MBA,71,1.5
1019,4041,Student4041,M,MBA,20,1.5
1020,4045,Student4045,F,MBA,92,1.5
1021,4048,Student4048,F,MBA,17,1.5
1022,4050,Student4050,M,MBA,79,1.5
1023,4057,Student4057,F,MBA,47,1.5
1024,4060,Student4060,F,MBA,9,1.5
1025,4061,Student4061,F,MBA,12,1.5
1026,4062,Student4062,F,MBA,0,1.5
1027,4063,Student4063,F,MBA,79,1.5
1028,4064,Student4064,F,MBA,46,1.5
1029,4068,Student4068,F,MBA,26,1.5
1030,4076,Student4076,M,MBA,90,1.5
1031,4080,Student4080,F,MBA,3,1.5
1032,4083,Student4083,F,MBA,91,1.5
1033,4086,Student4086,M,MBA,72,1.5
1034,4088,Student4088,F,MBA,43,1.5
1035,4089,Student4089,M,MBA,31,1.5
1036,4091,Student4091,F,MBA,99,1.5
1037,4093,Student4093,M,MBA,15,1.5
1038,4096,Student4096,M,MBA,78,1.5
1039,4098,Student4098,M,MBA,3,1.5
1040,4099,Student4099,F,MBA,84,1.5
1041,4100,Student4100,F,MBA,57,1.5
1042,4101,Student4101,M,MBA,0,1.5
1043,4103,Student4103,F,MBA,43,1.5
1044,4119,Student4119,M,MBA,88,1.5
1045,4132,Student4132,F,MBA,10,1.5
1046,4134,Student4134,F,MBA,99,1.5
1047,4135,Student4135,M,MBA,29,1.5
1048,4138,Student4138,F,MBA,19,1.5
1049,4140,Student4140,F,MBA,89,1.5
1050,4141,Student4141,M,MBA,94,1.5
1051,4142,Student4142,M,MBA,25,1.5
1052,4152,Student4152,F,MBA,87,1.5
1053,4159,Student4159,F,MBA,64,1.5
1054,4165,Student4165,F,MBA,18,1.5
1055,4171,Student4171,F,MBA,74,1.5
1056,4173,Student4173,M,MBA,57,1.5
1057,4176,Student4176,M,MBA,91,1.5
1058,4188,Student4188,M,MBA,45,1.5
1059,4192,Student4192,M,MBA,73,1.5
1060,4196,Student4196,M,MBA,81,1.5
1061,4197,Student4197,M,MBA,1,1.5
1062,4198,Student4198,M,MBA,10,1.5
1063,4202,Student4202,F,MBA,3,1.5
1064,4211,Student4211,F,MBA,45,1.5
1065,4219,Student4219,F,MBA,39,1.5
1066,4225,Student4225,M,MBA,83,1.5
1067,4227,Student4227,F,MBA,4,1.5
1068,4231,Student4231,F,MBA,23,1.5
1069,4237,Student4237,M,MBA,75,1.5
1070,4244,Student4244,F,MBA,42,1.5
1071,4250,Student4250,F,MBA,21,1.5
1072,4251,Student4251,F,MBA,60,1.5
1073,4252,Student4252,F,MBA,97,1.5
1074,4253,Student4253,F,MBA,13,1.5
1075,4257,Student4257,F,MBA,68,1.5
1076,4261,Student4261,F,MBA,91,1.5
1077,4264,Student4264,F,MBA,47,1.5
1078,4275,Student4275,F,MBA,44,1.5
1079,4277,Student4277,F,MBA,34,1.5
1080,4282,Student4282,F,MBA,93,1.5
1081,4284,Student4284,M,MBA,30,1.5
1082,4285,Student4285,M,MBA,16,1.5
1083,4287,Student4287,F,MBA,98,1.5
1084,4291,Student4291,M,MBA,41,1.5
1085,4293,Student4293,M,MBA,4,1.5
1086,4295,Student4295,F,MBA,10,1.5
1087,4296,Student4296,F,MBA,58,1.5
1088,4299,Student4299,M,MBA,17,1.5
1089,4304,Student4304,F,MBA,79,1.5
1090,4310,Student4310,F,MBA,84,1.5
1091,4314,Student4314,F,MBA,51,1.5
1092,4325,Student4325,F,MBA,48,1.5
1093,4326,Student4326,F,MBA,76,1.5
1094,4328,Student4328,M,MBA,56,1.5
1095,4330,Student4330,M,MBA,94,1.5
1096,4334,Student4334,F,MBA,42,1.5
1097,4337,Student4337,M,MBA,51,1.5
1098,4341,Student4341,F,MBA,46,1.5
1099,4348,Student4348,F,MBA,35,1.5
1100,4358,Student4358,F,MBA,37,1.5
1101,4363,Student4363,F,MBA,77,1.5
1102,4364,Student4364,F,MBA,59,1.5
1103,4365,Student4365,F,MBA,88,1.5
1104,4374,Student4374,F,MBA,4,1.5
1105,4377,Student4377,M,MBA,41,1.5
1106,4379,Student4379,F,MBA,80,1.5
1107,4380,Student4380,F,MBA,44,1.5
1108,4381,Student4381,M,MBA,31,1.5
1109,4382,Student4382,M,MBA,15,1.5
1110,4385,Student4385,F,MBA,73,1.5
1111,4386,Student4386,M,MBA,8,1.5
1112,4387,Student4387,F,MBA,38,1.5
1113,4388,Student4388,M,MBA,16,1.5
1114,4395,Student4395,M,MBA,84,1.5
1115,4397,Student4397,M,MBA,51,1.5
1116,4405,Student4405,F,MBA,7,1.5
1117,4406,Student4406,M,MBA,66,1.5
1118,4407,Student4407,M,MBA,63,1.5
1119,4410,Student4410,F,MBA,17,1.5
1120,4419,Student4419,M,MBA,51,1.5
1121,4422,Student4422,F,MBA,70,1.5
1122,4433,Student4433,M,MBA,40,1.5
1123,4434,Student4434,M,MBA,32,1.5
1124,4435,Student4435,M,MBA,4,1.5
1125,4442,Student4442,M,MBA,23,1.5
1126,4443,Student4443,M,MBA,29,1.5
1127,4444,Student4444,F,MBA,20,1.5
1128,4452,Student4452,F,MBA,99,1.5
1129,4455,Student4455,F,MBA,2,1.5
1130,4458,Student4458,M,MBA,85,1.5
1131,4463,Student4463,F,MBA,66,1.5
1132,4464,Student4464,F,MBA,85,1.5
1133,4470,Student4470,F,MBA,65,1.5
1134,4474,Student4474,M,MBA,64,1.5
1135,4476,Student4476,M,MBA,27,1.5
1136,4478,Student4478,M,MBA,84,1.5
1137,4485,Student4485,F,MBA,87,1.5
1138,4487,Student4487,F,MBA,48,1.5
1139,4488,Student4488,M,MBA,47,1.5
1140,4491,Student4491,M,MBA,30,1.5
1141,4492,Student4492,M,MBA,79,1.5
1142,4496,Student4496,F,MBA,98,1.5
1143,4497,Student4497,F,MBA,14,1.5
1144,4499,Student4499,M,MBA,54,1.5
1145,4502,Student4502,M,MBA,100,1.5
1146,4513,Student4513,F,MBA,18,1.5
1147,4523,Student4523,M,MBA,72,1.5
1148,4532,Student4532,F,MBA,19,1.5
1149,4534,Student4534,F,MBA,88,1.5
1150,4536,Student4536,M,MBA,82,1.5
1151,4540,Student4540,F,MBA,5,1.5
1152,4543,Student4543,M,MBA,31,1.5
1153,4545,Student4545,M,MBA,100,1.5
1154,4547,Student4547,F,MBA,71,1.5
1155,4553,Student4553,F,MBA,51,1.5
1156,4554,Student4554,F,MBA,15,1.5
1157,4555,Student4555,F,MBA,30,1.5
1158,4559,Student4559,M,MBA,67,1.5
1159,4562,Student4562,F,MBA,9,1.5
1160,4567,Student4567,F,MBA,50,1.5
1161,4593,Student4593,M,MBA,88,1.5
1162,4594,Student4594,F,MBA,10,1.5
1163,4598,Student4598,M,MBA,40,1.5
1164,4603,Student4603,M,MBA,23,1.5
1165,4605,Student4605,M,MBA,10,1.5
1166,4607,Student4607,M,MBA,2,1.5
1167,4610,Student4610,M,MBA,41,1.5
1168,4611,Student4611,M,MBA,69,1.5
1169,4614,Student4614,M,MBA,67,1.5
1170,4619,Student4619,M,MBA,48,1.5
1171,4620,Student4620,M,MBA,82,1.5
1172,4625,Student4625,F,MBA,30,1.5
1173,4627,Student4627,F,MBA,81,1.5
1174,4634,Student4634,F,MBA,85,1.5
1175,4635,Student4635,M,MBA,46,1.5
1176,4637,Student4637,F,MBA,79,1.5
1177,4643,Student4643,F,MBA,59,1.5
1178,4646,Student4646,M,MBA,13,1.5
1179,4647,Student4647,M,MBA,12,1.5
1180,4648,Student4648,F,MBA,74,1.5
1181,4651,Student4651,M,MBA,45,1.5
1182,4656,Student4656,F,MBA,21,1.5
1183,4657,Student4657,F,MBA,21,1.5
1184,4658,Student4658,F,MBA,78,1.5
1185,4659,Student4659,F,MBA,34,1.5
1186,4664,Student4664,F,MBA,96,1.5
1187,4673,Student4673,M,MBA,38,1.5
1188,4684,Student4684,M,MBA,17,1.5
1189,4686,Student4686,M,MBA,44,1.5
1190,4693,Student4693,F,MBA,66,1.5
1191,4699,Student4699,F,MBA,96,1.5
1192,4714,Student4714,F,MBA,22,1.5
1193,4717,Student4717,M,MBA,90,1.5
1194,4721,Student4721,F,MBA,48,1.5
1195,4723,Student4723,M,MBA,59,1.5
1196,4728,Student4728,M,MBA,55,1.5
1197,4733,Student4733,M,MBA,78,1.5
1198,4736,Student4736,F,MBA,51,1.5
1199,4740,Student4740,M,MBA,81,1.5
1200,4742,Student4742,F,MBA,18,1.5
1201,4743,Student4743,M,MBA,41,1.5
1202,4745,Student4745,F,MBA,13,1.5
1203,4752,Student4752,F,MBA,48,1.5
1204,4755,Student4755,F,MBA,34,1.5
1205,4763,Student4763,M,MBA,49,1.5
1206,4768,Student4768,M,MBA,56,1.5
1207,4770,Student4770,M,MBA,69,1.5
1208,4774,Student4774,M,MBA,40,1.5
1209,4775,Student4775,M,MBA,82,1.5
1210,4779,Student4779,F,MBA,56,1.5
1211,4784,Student4784,M,MBA,70,1.5
1212,4785,Student4785,F,MBA,32,1.5
1213,4786,Student4786,F,MBA,46,1.5
1214,4790,Student4790,F,MBA,56,1.5
1215,4792,Student4792,M,MBA,12,1.5
1216,4794,Student4794,F,MBA,21,1.5
1217,4797,Student4797,F,MBA,75,1.5
1218,4799,Student4799,M,MBA,46,1.5
1219,4800,Student4800,F,MBA,13,1.5
1220,4801,Student4801,M,MBA,70,1.5
1221,4802,Student4802,M,MBA,69,1.5
1222,4803,Student4803,M,MBA,51,1.5
1223,4805,Student4805,M,MBA,39,1.5
1224,4810,Student4810,F,MBA,94,1.5
1225,4812,Student4812,F,MBA,40,1.5
1226,4825,Student4825,M,MBA,29,1.5
1227,4826,Student4826,M,MBA,53,1.5
1228,4830,Student4830,M,MBA,7,1.5
1229,4832,Student4832,F,MBA,38,1.5
1230,4838,Student4838,F,MBA,91,1.5
1231,4840,Student4840,F,MBA,32,1.5
1232,4843,Student4843,M,MBA,56,1.5
1233,4845,Student4845,M,MBA,69,1.5
1234,4847,Student4847,M,MBA,13,1.5
1235,4849,Student4849,M,MBA,92,1.5
1236,4852,Student4852,F,MBA,69,1.5
1237,4858,Student4858,M,MBA,26,1.5
1238,4863,Student4863,F,MBA,1,1.5
1239,4865,Student4865,M,MBA,46,1.5
1240,4867,Student4867,F,MBA,93,1.5
1241,4876,Student4876,F,MBA,11,1.5
1242,4877,Student4877,M,MBA,8,1.5
1243,4880,Student4880,M,MBA,33,1.5
1244,4884,Student4884,F,MBA,96,1.5
1245,4887,Student4887,M,MBA,91,1.5
1246,4888,Student4888,M,MBA,89,1.5
1247,4896,Student4896,M,MBA,36,1.5
1248,4898,Student4898,M,MBA,74,1.5
1249,4901,Student4901,M,MBA,100,1.5
1250,4906,Student4906,M,MBA,54,1.5
1251,4910,Student4910,F,MBA,25,1.5
1252,4914,Student4914,F,MBA,7,1.5
1253,4917,Student4917,M,MBA,96,1.5
1254,4926,Student4926,F,MBA,79,1.5
1255,4928,Student4928,F,MBA,100,1.5
1256,4929,Student4929,M,MBA,60,1.5
1257,4934,Student4934,F,MBA,20,1.5
1258,4935,Student4935,F,MBA,69,1.5
1259,4936,Student4936,M,MBA,75,1.5
1260,4937,Student4937,F,MBA,17,1.5
1261,4940,Student4940,M,MBA,33,1.5
1262,4946,Student4946,F,MBA,57,1.5
1263,4947,Student4947,F,MBA,85,1.5
1264,4949,Student4949,F,MBA,21,1.5
1265,4955,Student4955,M,MBA,28,1.5
1266,4958,Student4958,F,MBA,98,1.5
1267,4959,Student4959,M,MBA,25,1.5
1268,4964,Student4964,F,MBA,72,1.5
1269,4966,Student4966,F,MBA,80,1.5
1270,4967,Student4967,M,MBA,99,1.5
1271,4968,Student4968,M,MBA,38,1.5
1272,4969,Student4969,M,MBA,81,1.5
1273,4981,Student4981,M,MBA,38,1.5
1274,4983,Student4983,M,MBA,39,1.5
1275,4986,Student4986,F,MBA,13,1.5
1276,4993,Student4993,F,MBA,31,1.5
1277,4994,Student4994,F,MBA,76,1.5
1278,4996,Student4996,M,MBA,81,1.5
